[71758] training's rmse: 0.102809       training's l2: 0.0105698        valid_1's rmse: 0.102856        valid_1's l2: 0.0105794
[71759] training's rmse: 0.102832       training's l2: 0.0105744        valid_1's rmse: 0.102878        valid_1's l2: 0.010584
[71760] training's rmse: 0.102787       training's l2: 0.0105652        valid_1's rmse: 0.102834        valid_1's l2: 0.0105748
[71761] training's rmse: 0.102742       training's l2: 0.010556 valid_1's rmse: 0.102789        valid_1's l2: 0.0105656
[71762] training's rmse: 0.102698       training's l2: 0.0105468        valid_1's rmse: 0.102745        valid_1's l2: 0.0105565
[71763] training's rmse: 0.102731       training's l2: 0.0105536        valid_1's rmse: 0.102778        valid_1's l2: 0.0105632
[71764] training's rmse: 0.102758       training's l2: 0.0105592        valid_1's rmse: 0.102805        valid_1's l2: 0.0105688
[71765] training's rmse: 0.10283        training's l2: 0.010574 valid_1's rmse: 0.102876        valid_1's l2: 0.0105835
[71766] training's rmse: 0.102872       training's l2: 0.0105826        valid_1's rmse: 0.102918        valid_1's l2: 0.0105921
[71767] training's rmse: 0.102827       training's l2: 0.0105734        valid_1's rmse: 0.102873        valid_1's l2: 0.0105829
[71768] training's rmse: 0.10289        training's l2: 0.0105863        valid_1's rmse: 0.102936        valid_1's l2: 0.0105958
[71769] training's rmse: 0.102845       training's l2: 0.0105771        valid_1's rmse: 0.102891        valid_1's l2: 0.0105866
[71770] training's rmse: 0.102886       training's l2: 0.0105855        valid_1's rmse: 0.102932        valid_1's l2: 0.010595
[71771] training's rmse: 0.102841       training's l2: 0.0105763        valid_1's rmse: 0.102887        valid_1's l2: 0.0105858
[71772] training's rmse: 0.102862       training's l2: 0.0105806        valid_1's rmse: 0.102908        valid_1's l2: 0.0105901
[71773] training's rmse: 0.102817       training's l2: 0.0105714        valid_1's rmse: 0.102864        valid_1's l2: 0.010581
[71774] training's rmse: 0.102773       training's l2: 0.0105622        valid_1's rmse: 0.102819        valid_1's l2: 0.0105718
[71775] training's rmse: 0.102812       training's l2: 0.0105702        valid_1's rmse: 0.102858        valid_1's l2: 0.0105798
[71776] training's rmse: 0.102841       training's l2: 0.0105763        valid_1's rmse: 0.102887        valid_1's l2: 0.0105858
[71777] training's rmse: 0.102909       training's l2: 0.0105903        valid_1's rmse: 0.102955        valid_1's l2: 0.0105998
[71778] training's rmse: 0.102864       training's l2: 0.010581 valid_1's rmse: 0.10291 valid_1's l2: 0.0105905
[71779] training's rmse: 0.102894       training's l2: 0.0105871        valid_1's rmse: 0.10294 valid_1's l2: 0.0105966
[71780] training's rmse: 0.102941       training's l2: 0.0105968        valid_1's rmse: 0.102987        valid_1's l2: 0.0106062
[71781] training's rmse: 0.102978       training's l2: 0.0106046        valid_1's rmse: 0.103024        valid_1's l2: 0.010614
[71782] training's rmse: 0.102933       training's l2: 0.0105953        valid_1's rmse: 0.102979        valid_1's l2: 0.0106047
[71783] training's rmse: 0.102888       training's l2: 0.010586 valid_1's rmse: 0.102934        valid_1's l2: 0.0105955
